StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,Q_RecaptchaScore,Consent,Age,Gender,Gender_3_TEXT,Race,Race_8_TEXT,Education,Party,Party_8_TEXT,PartyRep,PartyDem,PartyLean,PO,POLib,POCon,POLean,Voter1Dem,Voter1Sup,Voter1Fair,Voter1GovParty,Voter1Party,Election1Dem,Election1Sup,Election1Fair,Election1GovParty,Election1Party,ATTN,Compromise1Dem,Compromise1Sup,Compromise1Fair,Compromis1GovParty,Compromise1Party,ImportanceRank_1,ImportanceRank_2,ImportanceRank_3,ImportanceRank_4,ImportanceRank_5,ImportanceRank_6,ImportanceRank_7,ImportanceRank_8,ImportanceRank_9,ImportanceRank_10,ImportanceRank_DO,MC_MIP,MC_LIP,MC_Environment,MC_Abortion,MC_Unemployment,MC_Immigration,MC_Healthcare,MC_Education,MC_Gun,MC_Trade,MC_Inflation,MC_Democracy,FeelingTherm_1,FeelingTherm_2,Meta_Ingroup _1,Meta_Ingroup _2,Meta_Ingroup _3,Meta_Ingroup _4,Meta_Ingroup _5,Meta_Ingroup _DO,Meta_Outgroup _1,Meta_Outgroup _2,Meta_Outgroup _3,Meta_Outgroup _4,Meta_Outgroup _5,Meta_Outgroup _DO,Any_Else,BotCheck,Party,Inparty,Outparty,Group,VLoser,EWinner,CompromiseGov,CompromiseLeg,First,mip,lip,FL_77_DO,FL_83_DO,FL_107_DO,FL_73_DO,FL_112_DO,FL_120_DO,FL_115_DO,Voter1_DO,Election1_DO,Compromise1_DO,MOP_DO,MoralizedIdentity_DO
1/11/24 12:17,1/11/24 12:21,0,100,229,1,1/11/24 12:21,0.899999976,1,35,1,,1,,6,2,,,-3,,1,-4,,,-3,-3,-3,1,1,1,2,1,-1,-1,3,-1,-2,-1,0,0,1,4,9,8,3,5,6,10,7,2,1|6|7|10|2|4|3|5|8|9,3,1,,,,2,,3,,,,,76,23,3,4,3,3,3,3|2|4|1|5,3,2,3,2,4,1|3|2|5|4,Not at this time. ,Wallace and Gromit and the Curse of the Were-rabbit,Democrat,Democrat,Republican,4,Democrat,Democrat,,,Dem,The environment,Free trade agreements,,FL_87,FL_109,Election1|Compromise1|Voter1,FL_111|MoralizedIdentity,,,Voter1|Voter1GovParty|Voter1Dem|Voter1Party|Voter1Fair|Voter1Sup,Election1|Election1Sup|Election1GovParty|ATTN|Election1Dem|Election1Fair|Election1Party,Compromise1N|Compromise1Dem|Compromis1GovParty|Compromise1Party|Compromise1Sup|Compromise1Fair,MC_Immigration|MC_LIP|MC_Education|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 12:17,1/11/24 12:22,0,100,334,1,1/11/24 12:22,0.899999976,1,35,2,,1,,3,2,,,-4,,1,-4,,,-2,-3,-3,1,0,-3,-2,-3,-1,-1,3,-3,-3,-3,1,1,8,4,6,7,1,5,3,10,2,9,5|4|3|10|9|2|6|1|8|7,4,1,3,,,,,3,,,,,90,30,4,3,3,4,4,5|3|2|4|1,4,3,3,4,3,3|4|1|5|2,,Mary Poppins,Democrat,Democrat,Republican,5,,Democrat,Republican,Democrat,Dem,Health care,Free trade agreements,,FL_88,FL_109,Election1|Compromise1|Voter1,FL_111|MoralizedIdentity,,,Voter1N|Voter1Fair|Voter1Party|Voter1Sup|Voter1GovParty|Voter1Dem,Election1|Election1Dem|Election1Fair|ATTN|Election1Sup|Election1GovParty|Election1Party,Compromise1|Compromise1Dem|Compromis1GovParty|Compromise1Fair|Compromise1Sup|Compromise1Party,MC_Education|MC_LIP|MC_Environment|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 12:03,1/11/24 12:23,0,100,1211,1,1/11/24 12:23,1,1,43,2,,1,,6,2,,,-4,,1,-4,,,3,3,3,-1,0,1,1,1,-1,1,3,-1,-1,-1,1,1,6,3,9,10,1,7,4,8,2,5,9|7|10|8|3|6|1|4|5|2,4,4,4,,,,,4,,,,,100,0,5,5,5,5,5,2|4|1|5|3,5,5,5,5,5,5|2|4|1|3,,Beverly Hills Cop,Democrat,Democrat,Republican,5,,Democrat,Republican,Democrat,MOP,Health care,Illegal immigration,,FL_88,FL_108,,,MoralizedIdentity|FL_121,Election1|Compromise1|Voter1,Voter1N|Voter1Sup|Voter1Party|Voter1Fair|Voter1GovParty|Voter1Dem,Election1|Election1Dem|Election1GovParty|ATTN|Election1Party|Election1Sup|Election1Fair,Compromise1|Compromis1GovParty|Compromise1Dem|Compromise1Sup|Compromise1Fair|Compromise1Party,MC_Education|MC_MIP|MC_Environment|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 11:59,1/11/24 12:23,0,100,1471,1,1/11/24 12:23,1,1,32,2,,2,,4,2,,,-4,,1,-4,,,-3,-3,-3,1,1,-3,-3,-3,1,-1,3,-3,-3,-3,1,-1,6,2,8,4,1,7,10,9,3,5,1|4|3|9|8|2|10|6|5|7,4,2,2,,2,,,,,,,,87,18,3,4,3,3,3,2|3|4|5|1,3,2,2,3,3,2|1|3|5|4,nothing,dumb and dumber,Democrat,Democrat,Republican,4,Democrat,Democrat,,,MOP,Health care,Gun control,,FL_87,FL_108,,,FL_121|MoralizedIdentity,Compromise1|Election1|Voter1,Voter1|Voter1GovParty|Voter1Sup|Voter1Party|Voter1Fair|Voter1Dem,Election1|Election1Fair|Election1GovParty|ATTN|Election1Party|Election1Dem|Election1Sup,Compromise1N|Compromis1GovParty|Compromise1Dem|Compromise1Sup|Compromise1Fair|Compromise1Party,MC_Unemployment|MC_MIP|MC_Environment|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 12:09,1/11/24 12:23,0,100,830,1,1/11/24 12:23,1,1,72,2,,1,,3,8,"Not affiliated with any political party. However, registered as Democrat",,,1,3,,,1,3,-3,3,1,0,-3,-3,-3,-1,-1,3,-1,0,-1,1,0,10,7,9,1,8,4,5,6,2,3,3|5|9|6|2|1|7|8|4|10,4,2,,,1,,,,,,,4,40,10,3,2,2,3,4,4|2|3|1|5,2,1,1,1,4,1|4|2|5|3,You didn't say what the Bill was that was vetoed.  The subject of the Bill would be important for the answer. Thank you.,The Matrix,Republican,Republican,Democrat,6,,Democrat,Republican,Democrat,MOP,Illegal immigration,The environment,,FL_89,FL_108,,,FL_121|MoralizedIdentity,Election1|Compromise1|Voter1,Voter1N|Voter1Dem|Voter1Fair|Voter1GovParty|Voter1Party|Voter1Sup,Election1|Election1Sup|Election1Party|ATTN|Election1Dem|Election1GovParty|Election1Fair,Compromise1|Compromis1GovParty|Compromise1Fair|Compromise1Dem|Compromise1Party|Compromise1Sup,MC_Democracy|MC_LIP|MC_Unemployment|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 11:49,1/11/24 12:24,0,100,2073,1,1/11/24 12:24,1,1,45,1,,1,,5,2,,,-3,,1,-3,,,2,2,2,-1,0,-3,-3,-3,-1,-1,3,-2,-2,-2,1,1,5,2,7,10,4,3,8,9,6,1,5|4|6|3|9|8|10|2|1|7,2,2,,3,,,,,2,,,,75,10,4,2,2,3,3,3|5|4|2|1,5,3,4,5,5,3|5|4|2|1,"1) On the thermometer question, it wasn't clear wether ""Republicans"" and ""Democrats"" included voters, or just politicians (which makes a big difference). 2) For the first scenario (a Republican governor vetoes a bill passed by a Democratic congress and widely supported by the public), it was difficult to evaluate how un-/democratic and un-/fair it was, as the description was missing some crucial information. The basic principle of a democracy is ""majority rule, minority rights"". While the governor's action violated the first part, this is acceptable if it's in service of the second. Of course, considering current political stances, Republican politicians are less likely to act in service of minority rights (hence my answers).","""Underground"" (1995), by Emir Kusturica",Democrat,Democrat,Republican,5,,Democrat,Republican,Democrat,MOP,Democracy,Illegal immigration,,FL_88,FL_108,,,FL_121|MoralizedIdentity,Compromise1|Election1|Voter1,Voter1N|Voter1Dem|Voter1Sup|Voter1Fair|Voter1GovParty|Voter1Party,Election1|Election1Dem|Election1GovParty|ATTN|Election1Fair|Election1Party|Election1Sup,Compromise1|Compromise1Dem|Compromise1Party|Compromise1Sup|Compromis1GovParty|Compromise1Fair,MC_Abortion|MC_MIP|MC_Gun|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 12:17,1/11/24 12:24,0,100,426,1,1/11/24 12:24,0.699999988,1,49,2,,1,,4,2,,,-4,,1,-4,,,-3,-3,-3,0,0,-2,-2,-1,1,1,3,-2,-1,-2,1,-1,6,2,7,9,1,8,5,10,3,4,1|8|6|5|2|7|3|9|10|4,4,1,2,,2,,,,,,,,71,23,4,4,3,4,5,3|5|1|4|2,4,4,3,4,5,5|4|1|2|3,Underpaid! Min. wage in AZ is now 14.35/hr and you're coming in at 11. Follow the law and pay accordingly. ,Blade Runner - why?,Democrat,Democrat,Republican,2,Republican,,Republican,Democrat,MOP,Health care,Free trade agreements,,FL_85,FL_108,,,FL_121|MoralizedIdentity,Compromise1|Voter1|Election1,Voter1|Voter1GovParty|Voter1Fair|Voter1Dem|Voter1Sup|Voter1Party,Election1N|Election1Party|Election1Sup|ATTN|Election1Dem|Election1Fair|Election1GovParty,Compromise1|Compromise1Party|Compromis1GovParty|Compromise1Dem|Compromise1Fair|Compromise1Sup,MC_Unemployment|MC_MIP|MC_Environment|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 12:19,1/11/24 12:25,0,100,310,1,1/11/24 12:25,1,1,35,1,,5,,5,2,,,-4,,1,-4,,,-3,-3,-3,1,1,-3,-3,-3,1,1,3,1,2,2,-1,-1,7,3,6,10,2,5,4,9,8,1,10|1|9|8|2|7|6|4|5|3,4,2,,,,,4,4,,,,,96,1,5,5,5,5,5,4|1|5|3|2,5,5,5,5,5,3|2|4|5|1,,Jurassic Park,Democrat,Democrat,Republican,6,,Republican,Democrat,Republican,Dem,Democracy,Illegal immigration,,FL_89,FL_109,Compromise1|Election1|Voter1,MoralizedIdentity|FL_111,,,Voter1N|Voter1Sup|Voter1Dem|Voter1Party|Voter1GovParty|Voter1Fair,Election1|Election1Sup|Election1Party|ATTN|Election1GovParty|Election1Dem|Election1Fair,Compromise1|Compromise1Dem|Compromis1GovParty|Compromise1Party|Compromise1Fair|Compromise1Sup,MC_Education|MC_LIP|MC_Healthcare|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 12:14,1/11/24 12:25,0,100,646,1,1/11/24 12:25,1,1,77,2,,1,,3,2,,,-4,,1,-3,,,-3,-3,-3,-1,-1,-3,-3,-3,1,1,3,-2,-2,-3,0,0,3,6,8,5,2,7,4,10,9,1,8|5|6|3|9|4|1|10|7|2,2,1,,,,3,,3,,,,,90,45,4,5,5,4,4,4|2|1|3|5,4,5,5,4,4,2|4|3|5|1,,Saturday Night Fever,Democrat,Democrat,Republican,1,Republican,Republican,,,Dem,Democracy,Free trade agreements,,FL_84,FL_109,Election1|Compromise1|Voter1,FL_111|MoralizedIdentity,,,Voter1|Voter1GovParty|Voter1Party|Voter1Fair|Voter1Sup|Voter1Dem,Election1|Election1Fair|Election1Dem|ATTN|Election1Sup|Election1Party|Election1GovParty,Compromise1N|Compromis1GovParty|Compromise1Fair|Compromise1Dem|Compromise1Party|Compromise1Sup,MC_Immigration|MC_MIP|MC_Education|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 12:21,1/11/24 12:26,0,100,297,1,1/11/24 12:26,1,1,53,2,,1,,5,2,,,-4,,1,-3,,,-2,-2,-2,1,0,-1,-1,0,0,0,3,1,2,1,-1,0,6,3,8,9,4,2,1,10,7,5,4|3|8|2|6|9|1|7|10|5,4,0,,2,,,,,,,,2,65,23,3,2,2,3,3,5|3|1|2|4,3,2,2,3,3,1|2|3|5|4,,A League of Their Own,Democrat,Democrat,Republican,3,Democrat,,Democrat,Republican,MOP,Gun control,Free trade agreements,,FL_86,FL_108,,,FL_121|MoralizedIdentity,Compromise1|Voter1|Election1,Voter1|Voter1Sup|Voter1Fair|Voter1Dem|Voter1GovParty|Voter1Party,Election1N|Election1Sup|Election1GovParty|ATTN|Election1Party|Election1Fair|Election1Dem,Compromise1|Compromise1Fair|Compromise1Dem|Compromise1Party|Compromis1GovParty|Compromise1Sup,MC_Abortion|MC_MIP|MC_Democracy|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 12:23,1/11/24 12:28,0,100,296,1,1/11/24 12:28,,1,39,1,,1,,6,2,,,-4,,1,-4,,,-2,-3,-3,0,1,-3,-3,-3,1,1,3,2,-2,-2,1,-1,3,8,6,10,2,4,5,9,7,1,7|10|1|4|5|6|8|9|2|3,4,4,,,,,,,4,,2,,81,2,4,4,3,3,3,5|3|1|4|2,4,3,4,4,4,4|5|3|1|2,,ghostbusters,Democrat,Democrat,Republican,2,Republican,,Republican,Democrat,MOP,Democracy,Illegal immigration,,FL_85,FL_108,,,FL_121|MoralizedIdentity,Compromise1|Election1|Voter1,Voter1|Voter1Dem|Voter1GovParty|Voter1Fair|Voter1Sup|Voter1Party,Election1N|Election1GovParty|Election1Sup|ATTN|Election1Party|Election1Dem|Election1Fair,Compromise1|Compromise1Party|Compromise1Fair|Compromis1GovParty|Compromise1Dem|Compromise1Sup,MC_Gun|MC_MIP|MC_Inflation|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 12:19,1/11/24 12:29,0,100,647,1,1/11/24 12:29,0.899999976,1,69,2,,1,,5,2,,,-4,,1,-3,,,-3,-3,-3,1,1,-3,-3,-3,0,-1,3,3,-3,3,1,0,2,3,8,10,5,7,4,9,6,1,4|6|2|9|7|8|3|5|1|10,4,4,,,,,4,,,1,,,85,60,4,4,4,5,4,3|1|5|4|2,5,4,5,5,5,1|2|4|3|5,The consent and debriefing forms are WAY TOO LITTLE to read [easily]! Please add a zoom function.,Amelie,Democrat,Democrat,Republican,4,Democrat,Democrat,,,MOP,Democracy,Illegal immigration,,FL_87,FL_108,,,FL_121|MoralizedIdentity,Compromise1|Voter1|Election1,Voter1|Voter1GovParty|Voter1Dem|Voter1Fair|Voter1Party|Voter1Sup,Election1|Election1Fair|Election1GovParty|ATTN|Election1Dem|Election1Party|Election1Sup,Compromise1N|Compromise1Sup|Compromise1Fair|Compromise1Dem|Compromise1Party|Compromis1GovParty,MC_Healthcare|MC_LIP|MC_Trade|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 12:20,1/11/24 12:30,0,100,583,1,1/11/24 12:30,0.899999976,1,48,1,,1,,1,2,,,-2,,1,-2,,,0,-1,2,0,1,-2,-2,-2,1,0,3,-2,-2,-2,1,1,4,6,2,5,1,10,9,7,3,8,1|8|7|4|6|5|3|9|2|10,3,3,2,4,,,,,,,,,24,12,2,2,2,2,2,1|2|4|3|5,2,2,2,2,3,4|3|2|5|1,,They Live,Democrat,Democrat,Republican,1,Republican,Republican,,,MOP,Health care,Education,,FL_84,FL_108,,,MoralizedIdentity|FL_121,Voter1|Compromise1|Election1,Voter1|Voter1Party|Voter1Sup|Voter1Dem|Voter1Fair|Voter1GovParty,Election1|Election1Sup|Election1Dem|ATTN|Election1Fair|Election1Party|Election1GovParty,Compromise1N|Compromis1GovParty|Compromise1Dem|Compromise1Sup|Compromise1Party|Compromise1Fair,MC_Environment|MC_LIP|MC_Abortion|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 12:25,1/11/24 12:31,0,100,363,1,1/11/24 12:31,1,1,51,2,,1,,5,2,,,-3,,1,-2,,,-2,-2,-2,-1,-1,-3,-3,-3,1,1,3,-2,-2,-2,1,1,1,2,5,9,4,3,8,10,7,6,6|3|4|7|9|5|8|10|2|1,3,2,,,,2,,,,,,2,60,1,3,3,2,4,5,3|1|5|2|4,5,3,3,5,5,4|2|5|1|3,no,Silence of the Lambs,Democrat,Democrat,Republican,1,Republican,Republican,,,Dem,The environment,Free trade agreements,,FL_84,FL_109,Election1|Compromise1|Voter1,MoralizedIdentity|FL_111,,,Voter1|Voter1Fair|Voter1Party|Voter1Dem|Voter1GovParty|Voter1Sup,Election1|Election1GovParty|Election1Sup|ATTN|Election1Dem|Election1Party|Election1Fair,Compromise1N|Compromise1Fair|Compromis1GovParty|Compromise1Sup|Compromise1Party|Compromise1Dem,MC_Democracy|MC_LIP|MC_Immigration|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 12:26,1/11/24 12:31,0,100,339,1,1/11/24 12:31,1,1,31,1,,1,,5,2,,,-3,,1,-4,,,-3,-2,-2,0,0,-2,-2,0,-1,-1,3,-2,-2,-2,1,1,1,3,10,9,2,6,4,8,5,7,5|6|8|1|2|7|4|9|3|10,4,3,,,,,4,,,,,3,25,6,3,2,2,3,2,4|1|2|5|3,3,2,3,2,3,3|1|5|4|2,No,Matilda,Democrat,Democrat,Republican,5,,Democrat,Republican,Democrat,Dem,The environment,Unemployment,,FL_88,FL_109,Compromise1|Election1|Voter1,FL_111|MoralizedIdentity,,,Voter1N|Voter1Sup|Voter1Party|Voter1Dem|Voter1GovParty|Voter1Fair,Election1|Election1Fair|Election1GovParty|ATTN|Election1Dem|Election1Sup|Election1Party,Compromise1|Compromise1Fair|Compromise1Dem|Compromis1GovParty|Compromise1Sup|Compromise1Party,MC_Democracy|MC_MIP|MC_Healthcare|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 12:26,1/11/24 12:32,0,100,355,1,1/11/24 12:32,1,1,29,1,,1,,2,2,,,-3,,1,-3,,,-2,-2,-2,1,1,0,1,1,-1,-1,3,1,2,2,1,0,10,8,6,3,7,4,1,5,9,2,7|4|10|6|8|3|5|2|9|1,3,2,,3,2,,,,,,,,80,50,4,4,3,4,5,1|3|4|5|2,4,4,5,3,3,2|4|3|5|1,,harry potter,Democrat,Democrat,Republican,5,,Democrat,Republican,Democrat,Dem,Gun control,The environment,,FL_88,FL_109,Voter1|Compromise1|Election1,MoralizedIdentity|FL_111,,,Voter1N|Voter1GovParty|Voter1Sup|Voter1Dem|Voter1Party|Voter1Fair,Election1|Election1Party|Election1Fair|ATTN|Election1Dem|Election1Sup|Election1GovParty,Compromise1|Compromis1GovParty|Compromise1Sup|Compromise1Party|Compromise1Dem|Compromise1Fair,MC_Abortion|MC_MIP|MC_Unemployment|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 11:47,1/11/24 12:32,0,100,2702,1,1/11/24 12:32,1,1,37,1,,2,,5,2,,,-4,,1,-3,,,-2,-2,-2,1,1,-3,-3,-3,1,1,3,-2,-2,-2,-1,-1,10,7,4,5,3,8,9,6,1,2,3|2|6|7|8|9|10|5|4|1,2,2,,,,,,,2,,,2,80,0,3,3,3,3,3,2|5|1|4|3,1,1,1,1,1,2|5|3|4|1,,John Wick,Democrat,Democrat,Republican,6,,Republican,Democrat,Republican,MOP,Inflation,The environment,,FL_89,FL_108,,,FL_121|MoralizedIdentity,Election1|Compromise1|Voter1,Voter1N|Voter1Party|Voter1Sup|Voter1GovParty|Voter1Dem|Voter1Fair,Election1|Election1GovParty|Election1Fair|ATTN|Election1Party|Election1Sup|Election1Dem,Compromise1|Compromise1Party|Compromis1GovParty|Compromise1Fair|Compromise1Dem|Compromise1Sup,MC_Gun|MC_LIP|MC_Democracy|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 12:29,1/11/24 12:33,0,100,203,1,1/11/24 12:33,0.899999976,1,37,2,,1,,5,2,,,-4,,1,-3,,,0,0,2,0,0,-2,-3,-2,1,1,3,0,1,1,-1,-1,7,4,6,10,1,5,2,8,3,9,8|6|2|10|4|3|9|7|1|5,3,2,,,,,,3,,,,3,81,13,4,4,4,4,4,2|5|4|1|3,3,3,3,3,3,1|5|3|4|2,,Sandlot,Democrat,Democrat,Republican,6,,Republican,Democrat,Republican,MOP,Health care,Illegal immigration,,FL_89,FL_108,,,FL_121|MoralizedIdentity,Compromise1|Voter1|Election1,Voter1N|Voter1Fair|Voter1GovParty|Voter1Dem|Voter1Sup|Voter1Party,Election1|Election1Fair|Election1Dem|ATTN|Election1Party|Election1GovParty|Election1Sup,Compromise1|Compromise1Fair|Compromise1Dem|Compromise1Sup|Compromise1Party|Compromis1GovParty,MC_Democracy|MC_MIP|MC_Education|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 12:23,1/11/24 12:33,0,100,552,1,1/11/24 12:33,1,1,69,2,,1,,7,2,,,-4,,1,-4,,,-3,-3,-3,1,1,-3,-3,-3,0,-1,3,3,0,3,0,0,2,4,6,10,3,5,9,7,8,1,3|6|9|4|10|8|1|5|7|2,4,4,4,,,,,,0,,,,92,1,5,5,5,5,4,5|1|3|2|4,3,5,5,5,5,5|4|1|2|3,,50 First Dates,Democrat,Democrat,Republican,4,Democrat,Democrat,,,Dem,Democracy,Illegal immigration,,FL_87,FL_109,Compromise1|Voter1|Election1,FL_111|MoralizedIdentity,,,Voter1|Voter1Fair|Voter1Sup|Voter1Party|Voter1Dem|Voter1GovParty,Election1|Election1GovParty|Election1Fair|ATTN|Election1Party|Election1Dem|Election1Sup,Compromise1N|Compromis1GovParty|Compromise1Party|Compromise1Sup|Compromise1Fair|Compromise1Dem,MC_Gun|MC_LIP|MC_Environment|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 12:29,1/11/24 12:33,0,100,259,1,1/11/24 12:33,0.899999976,1,29,1,,1,,6,3,,,,-1,1,-2,,,-3,-3,-3,1,1,-3,-3,-3,1,1,3,-1,-2,-2,1,1,7,4,8,9,2,6,5,10,1,3,9|10|5|3|6|8|1|2|4|7,3,3,3,,,,,,3,,,,72,1,2,2,2,2,2,3|4|1|2|5,5,5,4,5,5,3|2|1|5|4,,The Dark Knight,Democrat,Democrat,Republican,4,Democrat,Democrat,,,Dem,Inflation,Free trade agreements,,FL_87,FL_109,Compromise1|Election1|Voter1,MoralizedIdentity|FL_111,,,Voter1|Voter1GovParty|Voter1Fair|Voter1Dem|Voter1Sup|Voter1Party,Election1|Election1Fair|Election1Party|ATTN|Election1Dem|Election1GovParty|Election1Sup,Compromise1N|Compromise1Fair|Compromise1Party|Compromise1Dem|Compromis1GovParty|Compromise1Sup,MC_Environment|MC_LIP|MC_Gun|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 12:18,1/11/24 12:34,0,100,992,1,1/11/24 12:34,1,1,34,2,,2,,2,2,,,-4,,1,-4,,,-3,-3,-3,1,1,-3,-3,-3,0,0,3,-3,-3,-3,-1,-1,2,6,9,8,5,3,7,10,4,1,8|1|10|7|5|3|9|2|6|4,4,4,4,,,,4,,,,,,100,0,5,5,5,5,5,4|1|2|5|3,5,5,1,5,5,3|1|4|2|5,,How high '01' release,Democrat,Democrat,Republican,3,Democrat,,Democrat,Republican,MOP,Democracy,Free trade agreements,,FL_86,FL_108,,,MoralizedIdentity|FL_121,Voter1|Compromise1|Election1,Voter1|Voter1Party|Voter1Sup|Voter1Fair|Voter1Dem|Voter1GovParty,Election1N|Election1Sup|Election1Party|ATTN|Election1Dem|Election1Fair|Election1GovParty,Compromise1|Compromise1Party|Compromise1Sup|Compromise1Dem|Compromis1GovParty|Compromise1Fair,MC_Environment|MC_MIP|MC_Healthcare|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 12:24,1/11/24 12:35,0,100,670,1,1/11/24 12:35,0.699999988,1,42,2,,5,,5,2,,,-4,,1,-3,,,-3,-3,-3,-1,-1,-1,0,-1,0,0,3,-3,-3,-3,1,1,3,2,7,10,4,5,1,9,6,8,10|9|8|6|2|7|3|4|5|1,4,3,,,,,3,3,,,,,90,1,5,3,3,5,5,4|5|1|3|2,4,3,2,5,5,3|1|4|5|2,,Dirty Dancing,Democrat,Democrat,Republican,2,Republican,,Republican,Democrat,MOP,Gun control,Illegal immigration,,FL_85,FL_108,,,FL_121|MoralizedIdentity,Compromise1|Election1|Voter1,Voter1|Voter1Dem|Voter1Fair|Voter1Sup|Voter1Party|Voter1GovParty,Election1N|Election1Party|Election1GovParty|ATTN|Election1Fair|Election1Dem|Election1Sup,Compromise1|Compromise1Party|Compromis1GovParty|Compromise1Dem|Compromise1Sup|Compromise1Fair,MC_Education|MC_LIP|MC_Healthcare|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 12:33,1/11/24 12:39,0,100,338,1,1/11/24 12:39,0.800000012,1,31,1,,1,,5,2,,,-3,,1,-3,,,-3,-3,-3,1,1,-3,-3,-3,1,0,3,-3,-2,-2,-1,-1,1,5,8,10,2,3,4,9,7,6,5|10|6|7|3|8|2|9|1|4,4,3,,,4,,4,,,,,,80,22,4,4,4,4,4,2|1|5|4|3,5,4,4,5,5,3|4|1|5|2,,The Wolf of Wallstreet ,Democrat,Democrat,Republican,3,Democrat,,Democrat,Republican,Dem,The environment,Illegal immigration,,FL_86,FL_109,Voter1|Compromise1|Election1,FL_111|MoralizedIdentity,,,Voter1|Voter1GovParty|Voter1Dem|Voter1Fair|Voter1Sup|Voter1Party,Election1N|Election1Fair|Election1GovParty|ATTN|Election1Sup|Election1Party|Election1Dem,Compromise1|Compromise1Dem|Compromise1Party|Compromise1Sup|Compromis1GovParty|Compromise1Fair,MC_Healthcare|MC_MIP|MC_Unemployment|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 12:29,1/11/24 12:39,0,100,607,1,1/11/24 12:39,1,1,66,1,,1,,5,2,,,-4,,1,-4,,,-3,-3,-3,-1,0,-3,-3,-3,0,0,3,-1,0,-2,1,1,6,9,8,7,3,5,2,10,4,1,9|7|10|4|3|2|8|1|6|5,4,1,,4,,,4,,,,,,20,0,5,5,5,5,5,5|4|3|1|2,5,5,5,5,5,4|3|2|5|1,"Although I identify as a strong Democrat my politics are in flux now with the situation in Israel. I am realizing how much we have been lied to by both parties and by Israel (Netanyahu) and how supporting Israel at this time with the actions they are committing is 100% against every moral and political value I hold. So, not holding either party in high regard",Wizard of Oz,Democrat,Democrat,Republican,2,Republican,,Republican,Democrat,Dem,Democracy,Free trade agreements,,FL_85,FL_109,Voter1|Compromise1|Election1,MoralizedIdentity|FL_111,,,Voter1|Voter1Sup|Voter1Fair|Voter1Party|Voter1Dem|Voter1GovParty,Election1N|Election1Party|Election1Dem|ATTN|Election1GovParty|Election1Sup|Election1Fair,Compromise1|Compromis1GovParty|Compromise1Sup|Compromise1Fair|Compromise1Dem|Compromise1Party,MC_Abortion|MC_MIP|MC_Healthcare|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 12:35,1/11/24 12:39,0,100,220,1,1/11/24 12:39,1,1,39,2,,1,,4,2,,,-4,,3,,,0,-3,-3,-3,1,1,-3,-3,-3,-1,-1,3,-3,-3,-3,1,1,7,1,6,9,4,5,10,2,3,8,7|8|2|5|6|3|1|4|9|10,0,0,,,,,0,,,0,,,92,70,1,5,5,5,5,4|5|3|1|2,1,5,4,4,5,2|4|1|5|3,,The shining ,Democrat,Democrat,Republican,4,Democrat,Democrat,,,MOP,Abortion,Gun control,,FL_87,FL_108,,,FL_121|MoralizedIdentity,Compromise1|Voter1|Election1,Voter1|Voter1Sup|Voter1Fair|Voter1Dem|Voter1GovParty|Voter1Party,Election1|Election1GovParty|Election1Party|ATTN|Election1Fair|Election1Dem|Election1Sup,Compromise1N|Compromise1Sup|Compromise1Dem|Compromis1GovParty|Compromise1Fair|Compromise1Party,MC_Healthcare|MC_MIP|MC_Trade|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
